1568,Bishnupriya Manipuri Creole,créole bishnupriya manipuri,manipurí,"Bangladesh, India","BGD, IND",bpy,Vulnerable,Bishnupuriya; Bisna Puriya; Bishnupria Manipuri,,72899,,24.297,92.4499,"Assam (Cachar, Hailakandi, Karimganj), Manipur, Tripura",Indo-European
1713,Acheron,acheron,acheron,Sudan,SDN,acz,Severely endangered,Game,,70000,"UN interagency assessment missions, vaccination campaigns
Editor's field visit",10.809,30.2453,"Northern Sudan, Kordofan Province, southern Nuba Hills. Acheron ",Narrow Talodi
702,Maori,maori,maorí,New Zealand,NZL,mri,Vulnerable,,,70000,"Grimes (2000), Ethnologue : Languages of the World, 16th edition.",-38.4105,177.3632,Countrywide,Austronesian
2237,Tai Neua,tai nüa,tainuá,Lao People's Democratic Republic,LAO,tdd,Vulnerable,Samneua Tai,,70000,,20.5166,104.3166,,Tai-Kadai
1567,Bhadravahi,bhadravahi,bhadri,"India, Pakistan","IND, PAK",bhd,Definitely endangered,Bhadrāvāhī; Baderwali; Badrohi; Bhaderbhai Jamu; Bhaderwali Pahari; Bhadrava; Bhadri; Bahi,,66918,,33.5413,76.333,"Jammu and Kashmir, Bhadrawah region",Indo-European
1562,Kinnauri,kinnauri,kinaurí,India,IND,"kns, kfk, cif, tpq",Definitely endangered,Harijan boli; Ores boli; Sonar boli; Chamang boli,,65097,,31.541,78.3764,"Himachal Pradesh, but also in Jammu and Kashmir, Uttaranchal and Haryana",Austroasiatic
1330,Gallo-Sicilian,gallo-sicilien,galo-siciliano,Italy,ITA,lmo,Definitely endangered,,,65000,,38.0167,14.5994,"Nicosia, Sperlinga, Piazza Armerina, Valguarnera Caropepe and Aidone in the province of Enna, and San Fratello, Acquedolci, San Piero Patti, Montalbano Elicona, Novara di Sicilia and Fondachelli-Fantina in the province of Messina; an outlying dialect of Lombard not listed separately by the SIL; other dialects were formerly also spoken in southern Italy outside Siciy, especially in Lucania (Basilicata)",Indo-European
1594,Kurux (Bangladesh),kurux (Bangladesh),kuruj (Bangladesh),Bangladesh,BGD,kru,Vulnerable,Kurukh; Oraon,,65000,http://www.newagebd.com/2008/apr/29/met.html,25.8196,88.9672,,Dravidian
1831,Tz'utujil,tz’utujil,zutuguilés,Guatemala,GTM,"tzj, tzt",Definitely endangered,Tzutujil,,63237, XI Censo Nacional de Población for number of speakers and language names; contributor H. Antonio García Zúñiga consulted Ethnologue for some locations,14.6394,-91.2301,"San Lucas Tolimán, San Pablo la Laguna, San Juan la Laguna, San Pedro la Laguna, Santiago Atitlan, Chicacao",Mayan
2350,Chamorro,chamorro,chamorro,Guam (U.S.A.),GUM,cha,Vulnerable,,,62500,Grimes 2000,13.4323,144.7338,Guam and Northern Marianas,Austronesian
741,Ashaninka (Peru),ashaninka (Pérou),asháninca,Peru,PER,"cjo, cni, cpb, cpc, cpu, cpy, prq",Vulnerable,"Asheninka, campa",,62468,www.inei.gob.pe,-10.6929,-74.3444,"Deptos.  de  Junín,  Ucayali, Loreto, Pasco y Cusco.",Arawakan
1131,Chang,chang,chang,India,IND,nbc,Vulnerable,,,62000,,26.2934,94.9493,Tuensang Dt.,Sino-Tibetan
1897,Kuna (Panama),kuna (Panama),kuna (Panamá),Panama,PAN,"kvn, cuk",Vulnerable,"Cuna, Tule, Dule",,61703,"Census 2000, article by Constenla",9.5983,-79.6334,"Paya and Picuro localities of southeastern Panama; San Blas Islands, eastern Atlantic coast",Chibchan
1554,Churahi,churahi,churahi,India,IND,cdj,Definitely endangered,Chaurahi; Churahi Pahari; Churai Pahari,,61199,,33.1835,76.5747,Himachal Pradesh,Indo-European
1155,Nruanghmei,rongmei,rongmei,India,IND,nbu,Vulnerable,"Maruongamai, Rongmei, Rongmai",,61000,,24.9661,93.5375,"Manipur, Tamenglong Dt.;  Nagaland, Kohima Dt.; Assam, Cachar Dt.",Sino-Tibetan
1139,Rengma,Rengma,rengma,India,IND,"nnl, nre",Vulnerable,"Rengma is often divided into 'northern' and 'southern,' and even 'eastern' varieties.  I have opted for 'Rengma' to cover them all for convenience and clarity, and until further field data is collected",,61000,,25.958,94.2462,"Nagaland, Kohima Dt.",Sino-Tibetan
1027,Faroese,féroïen,faroés,Faroe Islands,FRO,fao,Vulnerable,,,60000,,62.0112,-6.7785,the Faroe Islands,Indo-European
2439,Northern Tujia,tujia du nord,tujia septentrional,China,CHN,tji,Severely endangered,Biji,,60000,Bradley 2007,28.828,109.5904,,Sino-Tibetan
2480,Torwali,torwali,torvalí,Pakistan,PAK,trw,Definitely endangered,Torwālī,,60000,"Dr. George van Driem in Encyclopaedia of World Endangered Languages, ed. by Christopher Moseley. 2007",35.5833,72.5,"both sides of Swat river, Swat Kohistan",Indo-European
1787,Chuj (Guatemala),chuj (Guatemala),chuj (Guatemala),Guatemala,GTM,"cnm, cac",Vulnerable,,,59048,XI Censo Nacional de Población for number of speakers and names of languages; contributor H. Antonio García Zúñiga consulted Ethnologue for some locations,15.8259,-91.4783,"San Mateo Ixtatán, San Sebastián Coatán, part of Nentón",Bookkeeping
1186,Kachari,kachari,kachari,India,IND,xac,Definitely endangered,Cachari,,59000,,25.2844,93.2189,"Assam, Sonitpur and Darrang districts",Sino-Tibetan
411,Scottish Gaelic,gaélique écossais,gaélico escocés,United Kingdom of Great Britain and Northern Ireland,GBR,gla,Definitely endangered,,,58552,"William Gillies: Scottish Gaelic. — The Celtic languages. Edited by Martin J. Ball with James Fife. London and New York: Routledge, 1993. 145–227.",58.1011,-6.7675,"the Western Isles and parts of the Highlands, Scotland; émigré communities in Nova Scotia, Canada",Indo-European
1504,Sierra de Puebla Náhuatl,náhuatl de la Sierra de Puebla,nahua de la sierra de Puebla,Mexico,MEX,,Definitely endangered,Mexicano,,57189,"Census 2000, information provided by INALI for percentages of child speakers; Lastra (1986)",19.6223,-97.8149,"Municipalities of Chilchotla, Chichiquila, Ixtacamaxtitlán, Ahuacatlán, Aquixtla, Chignahuapan, Tepetzintla, Zacatlán and others in the state of Puebla",
643,Limonese Creole,créole de Limón,criollo limonense,Costa Rica,CRI,,Definitely endangered,Limón Creole,mekaytelyuw,55000,"Anita Herzteld: Mekaytelyu: la lengua criiolla (de Limón, Costa Rica), San José, Costa Rica: Editorial Universidad de Costa Rica, 2002, p.457
Norval Smith: An annotated List of Creoles, Pidgins and Mixed Languages, in Pidgins and Creoles: an Introduction, ed. Jacques Arends, Pieter Muysken and Normal Smith, Amsterdam, John Benjamins 1995, p.341
Personal communication",9.9916,-83.0316,Mostly in the Province of Limón,
370,Kashubian,kachoube,casubio,Poland,POL,csb,Severely endangered,,,53000,"Władysław Lubaś: Kaschubisch. — Lexikon der Sprachen des europäischen Ostens. Herausgegeben von Miloš Okuka unter Mitwirkung von Gerald Krenn. Wieser Enzyklopädie des europäischen Ostens 10; Klagenfurt: Wieser, 2002. 265–273.",54.2267,18.1713,"an area northwest, west and southwest of Gdansk, mainly in Wejherowo, Lebork, Bytów (Betowo), Pock (Puck), Kartuzy, Koscierzyna, and Chojnice districts",Indo-European
481,Khakas,khakasse,jacaso,Russian Federation,RUS,kjh,Definitely endangered,"dialects: Kacha, Sagay, Kyzyl, Koibal, Beltir, Shor",,52217,"Г. И. Донидзе: Хакасский язык. — Языки мира: Тюркские языки. Москва: Индрик, 1997. 459–470.",53.7746,90.3735,the Republic of Khakasia; also Uzhur and Sharypovo counties in Krasnoyarsk Region and adjacent parts of the Republic of Tuva,Turkic
1587,Parji,parji,duruwa,India,IND,pci,Critically endangered,Duruwa; Dhurwa; Durva; Dhruva; Parjhi; Paraja; Thakara; Tagara; Tugara,,51216,,18.5629,82.8039,Madhya Pradesh,Dravidian
1352,Arvanitika,arvanitika,arvanitika,Greece,GRC,aat,Severely endangered,Arvanite Albanian,arbërisht,50000,"Bardhyl Demiraj: Arvanitisch. — Lexikon der Sprachen des europäischen Ostens. Herausgegeben von Miloš Okuka unter Mitwirkung von Gerald Krenn. Wieser Enzyklopädie des europäischen Ostens 10; Klagenfurt: Wieser, 2002. 71–72. Hans-Jürgen Sasse: Arvanitika: Die arvanitischen Sprachreste in Griechenland. Bd. 1. Wiesbaden: Harrassowitz, 1991.",38.1863,23.6096,"rural areas in Attica, Boeotia (Voiotía), southern Euboea (Évvoia), northern Andros (Ándros), Corinthia, Argolis and a few smaller sections of Peloponnese and central Greece; an outlying dialect of (Tosk) Albanian",Indo-European
507,Buryat (Cis-Baikal),bouriate (Cis-Baïkalie),buriato (cisbaikálico),Russian Federation,RUS,"bxm, bxr, bxu",Severely endangered,,,50000,"Elena Skribnik: Buryat. — The Mongolic languages. Edited by Juha Janhunen. London and New York: Routledge, 2003. 102–128.",52.7961,104.8809,Ust’-Orda (Ust’-Ordynskiy) Buryat Autonomous District and elsewhere in Irkutsk Province,Mongolic-Khitan
458,Buryat (Manchuria),bouriate (Mandchourie),buriato (Manchuria),"China, Mongolia","CHN, MNG","bxm, bxr, bxu",Definitely endangered,,,50000,"Elena Skribnik: Buryat. — The Mongolic languages. Edited by Juha Janhunen. London and New York: Routledge, 2003. 102–128.",49.8096,119.7509,"the Barga steppe region in Hulun Buir League in Inner Mongolia, China; north-eastern border regions in Mongolia",Mongolic-Khitan
2261,Cuona Menba,cuona menba,monpa de Cuona,"Bhutan, China, India","BTN, CHN, IND",twm,Vulnerable,"Moinba, Central Monpa (Walong, India); Tawang Monpa",,50000,Bradley 2007,26.8279,95.3623,,Bookkeeping
2229,Eastern Cham,cham de l'est,chamo oriental,Viet Nam,VNM,cjm,Definitely endangered,,,50000,,10.7833,108.0833,,Austronesian
1232,Hmar,hmar,hmar,India,IND,hmr,Vulnerable,,,50000,,24.577,93.3178,"Assam, North Cachar and Cachar districts; Manipur, Churachandpur Dt.; Mizoram, Aizawl, Cachar, North Cachar districts; Tripura.",Sino-Tibetan
1422,Huzhu Monguor,monguor de Huzhu,monguor de Huzhu,China,CHN,mjg,Severely endangered,Mongghul; Mongghuor,,50000,"Stefan Georg: Mongghul. — The Mongolic languages. Edited by Juha Janhunen. London and New York: Routledge, 2003. 286–306.",36.7608,102.4255,"Huzhu Tu Autonomous County and adjacent parts of Datong Hui and Tu Autonomous County, Qinghai, and adjacent parts of Tianzhu Tibetan Autonomous County, Gansu",Mongolic-Khitan
1159,Paite,paite,chin paite,India,IND,"pck, smt",Vulnerable,,,50000,,24.1968,93.3563,"Assam, Cachar Dt.; Manipur, Churachandpur Dt.; Mizoram, Aizawl Dt. ",Sino-Tibetan
1929,Quichua (Imbabura),quichua (Imbabura),quichua (Imbabura),Ecuador,ECU,"qxr, qug, qvi, qvj, qvo, qvz, qxl",Definitely endangered,"Kichwa, Runashimi, Runa simi, Quichua del norte, Otavalo Quichua (Ethnologue), , Quechua",,50000,"- www.codenpe.gov.ec/htm.htm
- www.ethnologue.com
- Haboud, Marleen. 2007. Proyecto Oralidad y Modernidad. Vitalidad del Kichwa en Otavalo y Peguche (internal report) (unpublished)",0.1757,-78.2006,"Northern Highlands, Imbabura Province: towns of Cotacachi, Atuntaqui, Ibarra and Otavalo (157 communities)",Quechuan
1949,Soqotri,soqotri,soqotrí,Yemen,YEM,sqt,Severely endangered,"sk'ot'ri, sk'ot'riyyet, suqutri",,50000,"Personal investigations during numerous fieldworks on the island of Soqotra between 1985 and 2004. Data crossed with those in Naumkin (1993) ""Island of the Phoenix. An ethnographic Study of the People of Socotra"" (for Abd-al-Kuri and Samha).
 Simeone-Senelle - (1997) Proceeedings of the 16th ICL. Pergamon, Oxford, Paper No.0449. 
Simeone-Senelle  (2004) Soqotri dialectology, and the evaluation of the language endangerment . on line  <http://halshs.archives-ouvertes.fr/halshs-00338711/fr/.>
",12.5331,53.767,"Spoken only in Yemen, on the islands of Soqotra, Abd-al-Kuri and  Samha (Gulf of Aden). Belonging to the Modern South Arabian group but very distinct from the Mehri sub-group or from Jibbali.   
Some fishermen,  Soqotri native speakers, from Abd-al-Kuri are settled for many months in the year on the mainland coast of Hadramawt, others in the Mahra. A  Soqotry community (speaking Soqotri) is living in the emirate of 'Ajman. Capital of Soqotra is Hadibo (Tamarida on old maps). 
Four groups of dialects are distinguished among the surveyed dialects (from 1985 until 2004) : northern coastal villages :such as  Qadhub, Hadibo, Hawlef), the southern coast (Noged area), , the beduin varieties spoken in the Hagher Mountains,  far west dialects in the area of Qalansiya. The dialect of 'Abd-al-Kuri is apart whereas that of Samha is close to the western dialects of Soqotra (Naumkin 1988, 343-344). Soqotri have a rich oral literature (essentially poetry).",Afro-Asiatic
462,Southern Altay,altaï méridional,altái meridional,Russian Federation,RUS,alt,Definitely endangered,"dialects: Altay, Teleut (Telengut), Telengit; алтайский диалект, телеутский диалект, теленгитский диалект",,50000,"Н. А. Баскаков: Алтайский язык. — Языки мира: Тюркские языки. Москва: Индрик, 1997. 179–187.",51.069,86.5942,"the Republic of Altay in the Russian Federation, except that Teleut is mainly spoken in the Bachat region in Belovo, Gur’yevsk and Novokuznetsk counties in the western part of Kemerovo Province and the Chumysh region in Tselinnoye County in the eastern part of Altay Region in the Russian Federation as well as, at least until recently, in Altai District of northern Sinkiang, China",Turkic
1475,Transylvanian Saxon,saxon transylvanien,sajón de Transilvania,Romania,ROU,,Severely endangered,,,50000,"Elmar Seebold: Deutsch. — Lexikon der Sprachen des europäischen Ostens. Herausgegeben von Miloš Okuka unter Mitwirkung von Gerald Krenn. Wieser Enzyklopädie des europäischen Ostens 10; Klagenfurt: Wieser, 2002. 167–170.",46.214,24.2413,Bistriţa (Bistritz) and Sibiu (Hermannstadt) regions in Transylvania; many now settled in Germany; an outlying dialect of Moselle Franconian (Luxemburgian) incorrectly subsumed under “Standard German” [deu] by the SIL,
1986,Turoyo,touroyo,turoyo,"Syrian Arab Republic, Turkey","SYR, TUR",tru,Severely endangered,Ṭuroyo,,50000,,37.405,41.3745,"Traditionally spoken around the town of Midiad, Turkey; important emigration in Sweden and Germany",Afro-Asiatic
422,Võro-Seto,võro-seto,vorû setu,"Estonia, Russian Federation","EST, RUS",est,Definitely endangered,,,50000,,57.8096,27.29,the southeastern corner of Estonia; Pechory County in the west of Pskov Province in the Russian Federation; a regional language not recognized by the SIL,
687,West Greenlandic,kalaallisut,groenlandés occidental,Greenland (Kingdom of Denmark),GRL,kal,Vulnerable,Kalaallisut,,50000,,64.1681,-51.7236,the west coast of Greenland,Eskimo-Aleut
1494,Western Armenian (Turkey),arménien occidental (Turquie),armenio occidental (Turquía),Turkey,TUR,hye,Definitely endangered,,արևմտահայ,50000,,41.0213,28.9324,Istanbul; the village of Vakıflı Köyü in the Samandağ district of Hatay Province,Indo-European
122,Zaramo,zaramo,zalamo / saramo,United Republic of Tanzania,TZA,zaj,Definitely endangered,,,50000,Herman Batibo,-6.922,39.2409,,Atlantic-Congo
2180,Zenatiya,zenatiya,zenatiya,Algeria,DZA,,Critically endangered,"Tamazight, taqbaylit",,50000,"Informal sociolinguistic investigations.
Local sources (though of limited reliability)",35.5702,1.8099,The Ouarsenis region including the the Tissemsilt Province (Wilaya),
915,Papantla Totonac,totonaque de Papantla,totonaco papantla,Mexico,MEX,top,Definitely endangered,"Lowland Totonac, Totonaco de la costa",,49748,Contributors: Carolyn MacKay and Frank Treschel.  Sources: 2005 Census and information given by INALI,20.4477,-97.32,"Cazones, Coatzintla, Espinal, Papantla, Tecolutla, Tihuatlán in the state of Veracruz_",Totonacan
1108,Wancho,wancho,wancho,India,IND,nnp,Vulnerable,,,49000,,26.9759,95.4656,"Arunachal Pradesh, Changlang Dt.",Sino-Tibetan
1213,Bhumji,bhumji,bhumji,India,IND,bij,Vulnerable,,,47000,,21.8003,86.8139,"scattered over Bihar, Orissa, Jharkhand and Chattisgargh",Atlantic-Congo
2241,Cosung (China),cosung (Chine),cosung (China),China,CHN,lkc,Definitely endangered,"Kucong, Lahlu",,47000,Bradley 2007,22.6833,102.6666,,Sino-Tibetan
2240,Cosung (Viet Nam),cosung (kucong),cosung (Vietnam),Viet Nam,VNM,lkc,Definitely endangered,"Kucong, Lahlu",,47000,,22.6166,102.75,,Sino-Tibetan
2249,Baheng (China),baheng (Chine),baheng (China),China,CHN,pha,Vulnerable,"Pa Hng, Pa Then",,45000,Bradley 2007,26.19,110.24,,Hmong-Mien
60,Lumun,lumun,lomón,Sudan,SDN,lmd,Definitely endangered,Lomon,,45000,"Ethnologue
Filed mission 1999, missions 2002",10.8387,30.0338,"Talodi, Moro Hills; villages Toromathan, To'ri, and Canya'ru. ",Narrow Talodi
1931,Quichua (Loja),quichua (Loja),quichua (Loja),Ecuador,ECU,"qxr, qug, qvi, qvj, qvo, qvz, qxl",Severely endangered,"Kichwa, Runashimi, (Quichua Loja Highland, Ethnologue), Quechua",,45000,"- www.codenpe.gov.ec/htm.htm
- www.ethnologue.com
- King, Kendall and Marleen Haboud. Fieldwork 2006 in Saraguro communities and with Saraguros living in Quito
- King, Kendall and Marleen Haboud. International migration and Quichua language shift in the Ecuadorian Andes. In, Mc Carthy, Teresa. 2008. Ethnography and Language Policy. Chapter 6.  Routledge (forthcoming)
- ",-3.6236,-79.2388,"Southern Ecuadorian Highlands, Province of Loja",Quechuan
1025,Chamling,chamling,chamlingo,Nepal,NPL,rab,Definitely endangered,चाम्लिङ; Dsamling; Camling,,44093,"Driem, George van. 2001. Languages of the Himalayas. Volumes 1 and 2. Hand-book of Oriental Studies. Section Two: India. Leiden/Boston/Köln: Brill.

Driem, George van. 2007. 'South Asia and the Middle East', pp. 283-347 in Christopher Moseley (ed.) Encyclopedia of the World's Endangered Languages. London/New York: Routledge.",27.0499,86.7329,Khoṭāṅ and Udaypur districts. South of the Dūdhkosī and on both banks of the Sunkosī river.,Sino-Tibetan
